wgi_glacier_id, lat, lon, total_area, max_length, mean_elev, max_elev, min_elev, topo_year, primary_class, tongue_activity, area_acy 
CN5O191CB067,28.05,86.525,1.57,1.6,5891,6502,5280,1980,6,1,1
CN5O191CB068,28.033,86.492,10.06,6.9,5661,6631,4690,1980,5,2,1
CN5O191CB071,28.01,86.467,1.43,2.5,5200,5480,4920,1980,5,2,1
CN5O191CB072,28.027,86.421,0.9,1.5,5571,6262,4880,1980,6,2,1
CN5O191CB076,28.02,86.408,2.1,3.5,5876,6262,5490,1980,5,1,1
CN5O191CB078,27.994,86.45,3.1,3.2,5626,6262,4990,1980,6,2,1
CN5O191CB079,27.983,86.42,10.07,6.5,5793,7176,4410,1980,6,2,1
CN5O191CB080,27.975,86.4,0.95,2.6,5600,6600,4600,1980,5,1,1
CN5O191CB081,27.967,86.417,3.77,2,6006,7021,4990,1980,6,2,1
CN5O191CB084,27.959,86.458,29.78,9.5,6098,7176,5020,1980,5,3,1
CN5O191CB085,27.925,86.433,5.97,2.5,5882,6734,5030,1980,6,3,1
CN5O191CB086,27.917,86.421,5.22,3,5734,6458,5010,1980,6,1,1
CN5O191CB093,27.953,86.35,8.46,3.1,5798,7134,4462,1980,6,2,1
CN5O191CB094,27.983,86.353,1.03,2.2,5550,6300,4800,1980,6,1,1
CN5O191CB095,27.992,86.35,0.7,1.8,5050,5780,4320,1980,6,1,1
CN5O191CB096,27.983,86.335,5,3.7,5887,7134,4640,1980,6,2,1
CN5O191CB097,27.992,86.322,0.6,1.6,5280,5700,4860,1980,6,1,1
CN5O191CB099,27.969,86.325,0.85,1.7,5935,6900,4970,1980,6,1,1
CN5O191CB100,27.975,86.317,5.57,5.4,5827,7134,4520,1980,5,2,1
CN5O192BA001,27.852,87.266,0.25,0.7,4745,5010,4480,1980,6,0,1
CN5O192BA002,27.856,87.263,0.16,0.7,4660,4820,4500,1980,6,0,1
CN5O192BA003,27.853,87.258,0.77,1.4,4790,5100,4480,1980,6,0,1
CN5O192BA004,27.846,87.243,1.66,2.2,4600,5100,4090,1980,6,0,1
CN5O192BA005,27.839,87.228,2.49,2.7,4910,5418,4100,1980,6,0,1
CN5O192BA006,27.831,87.216,2.3,1.6,4730,5320,4140,1980,6,0,1
CN5O192BA007,27.747,87.202,2.66,2.3,4895,5721,4070,1980,6,0,1
CN5O192BA008,27.863,87.132,40.83,7.5,6236,8463,4008,1980,5,0,1
CN5O192BA011,27.862,87.182,1.25,1.4,5503,5926,5080,1980,6,1,1
CN5O192BA012,27.862,87.194,0.84,1.5,5700,5926,4870,1980,6,0,1
CN5O192BA013,27.868,87.205,1,1.2,5092,5604,4580,1980,6,0,1
CN5O192BA014,27.873,87.213,0.61,0.6,4900,5104,4700,1980,6,0,1
CN5O192BA015,27.878,87.216,0.3,0.8,4820,5040,4600,1980,6,0,1
CN5O192BA017,27.885,87.218,0.33,0.8,4785,4950,4620,1980,6,0,1
CN5O192BA020,27.888,87.216,0.42,1.1,4730,5000,4460,1980,6,0,1
CN5O192BA021,27.878,87.209,1.2,2,4812,5104,4520,1980,6,0,1
CN5O192BA022,27.876,87.2,1.07,1.8,4899,5268,4530,1980,6,2,1
CN5O192BA023,27.871,87.195,0.6,1.6,4910,5360,4460,1980,6,0,1
CN5O192BA024,27.871,87.175,3.91,2.2,5240,5926,4560,1980,6,0,1
CN5O192BA025,27.883,87.17,1.6,2.4,5300,6006,4580,1980,6,0,1
CN5O192BA026,27.896,87.175,0.71,1.3,5177,5524,4835,1980,6,0,1
CN5O192BA027,27.898,87.18,0.16,0.6,4941,5132,4750,1980,6,0,1
CN5O192BA028,27.904,87.172,1.54,1.8,5017,5524,4510,1980,6,0,1
CN5O192BA034,27.916,87.173,0.65,1.2,4660,5044,4280,1980,6,1,1
US2O00503042,69,-144.083,0.18,1, ,2190,1920, ,6,0, 
CN5O192BA035,27.915,87.167,0.71,1.6,4940,5190,4700,1980,6,2,1
CN5O192BA036,27.911,87.162,1.35,2.8,4960,5310,4600,1980,6,2,1
CN5O192BA037,27.942,87.15,48.15,17,6016,8463,3570,1980,5,0,1
CN5O192BA038,27.96,87.134,0.5,1.5,5150,5670,4640,1980,6,1,1
CN5O192BA040,27.964,87.125,1.45,2,5340,5750,4940,1980,6,2,1
CN5O192BA041,27.962,87.167,1.14,1.9,5280,5803,4760,1980,6,2,1
CN5O192BA045,27.971,87.173,0.75,1.5,5050,5803,4310,1980,6,2,1
CN5O192BA047,27.973,87.164,0.79,1.6,5100,5803,4400,1980,5,2,1
CN5O192BA048,27.97,87.143,2,2,5160,5733,4580,1980,6,2,1
CN5O192BA049,27.974,87.112,10.52,7,5990,7565,4400,1980,5,0,1
CN5O192BA050,27.97,87.104,0.5,1.4,5160,5565,4870,1980,6,0,1
CN5O192BA051,27.971,87.099,0.54,1.5,5080,5600,4810,1980,6,0,1
CN5O192BA052,27.967,87.086,1.73,2.1,5530,6160,4895,1980,6,0,1
CN5O192BA053,27.963,87.078,1.04,2.3,5766,6393,5140,1980,5,2,1
CN5O192BA054,27.952,87.079,0.87,2.5,6160,6840,5480,1980,5,2,1
CN5O192BA057,27.933,87.077,14.58,9,6517,7804,5230,1980,5,0,1
CN5O192BA058,27.945,87.05,2.05,2.2,6138,6496,5780,1980,6,0,1
CN5O192BA059,27.986,87.001,67.21,27.2,6640,8848,4530,1980,5,0,1
CN5O192BA060,28.023,87.019,3.07,3.7,5990,6496,5500,1980,5,0,1
CN5O192BA061,28.03,87.033,1.09,1.5,6024,6268,5780,1980,6,1,1
CN5O192BA062,28.022,87.027,1.4,2.4,5800,6200,5600,1980,6,2,1
CN5O192BA064,28.026,87.036,2.53,2.6,6037,6415,5660,1980,5,1,1
CN5O192BA066,28.027,87.061,0.36,1.3,6120,6310,5940,1980,5,2,1
CN5O192BA067,28.027,87.059,1.66,3.1,5960,6329,5590,1980,5,0,1
CN5O192BA069,28.031,87.079,1.35,1.8,6080,6378,5785,1980,6,0,1
CN5O192BA070,28.022,87.096,1.58,3.5,5840,6324,5350,1980,5,0,1
CN5O192BA071,28.033,87.104,1.66,2.4,5470,5877,5050,1980,6,0,1
CN5O192BA072,28.012,87.113,0.88,1.4,5360,5700,5030,1980,6,0,1
CN5O192BA073,28.028,87.117,10.13,10.5,5391,6382,4400,1980,5,0,1
CN5O192BA077,28.047,87.152,0.9,1.1,5470,5861,5080,1980,6,2,1
CN5O192BA078,28.05,87.153,0.27,1.3,5360,5861,4860,1980,5,2,1
CN5O192BA079,28.058,87.167,1.8,2.1,5543,6137,4950,1980,6,2,1
CN5O192BA085,28.022,87.212,2.3,1.5,5234,5647,4820,1980,6,2,1
CN5O192BA088,28.005,87.223,1.1,1.3,5225,5450,5000,1980,6,1,1
CN5O192BA090,28.021,87.225,1.9,1.6,5190,5647,4750,1980,6,0,1
CN5O192BA091,28.027,87.23,0.55,0.8,5344,5647,5040,1980,6,2,1
CN5O192BA096,27.958,87.312,1.4,2,4927,5264,4590,1980,6,2,1
CN5O192BA099,28.005,87.333,0.6,1,4860,5050,4660,1980,6,2,1
CN5O192BA101,28.029,87.217,0.83,0.4,5223,5647,4800,1980,6,2,1
CN5O192BA102,28.037,87.209,0.89,1.4,5350,5620,5080,1980,6,2,1
CN5O192BA103,28.051,87.208,1.1,0.8,5342,5725,4960,1980,6,2,1
CN5O192BA104,28.052,87.188,0.8,1.4,5390,5780,5000,1980,6,2,1
CN5O192BA105,28.055,87.176,1.3,1.5,5530,6135,4920,1980,6,2,1
US2O00503035,68.9,-144.883,0.47,1.3, ,1890,1620, ,6,0, 
CN5O192BA107,28.07,87.152,0.75,1.2,5220,5500,4940,1980,6,2,1
CN5O192BA108,28.05,87.15,6.83,5.8,5490,6100,4880,1980,5,2,1
CN5O192BA111,28.058,87.117,1.3,2.5,5460,5700,5020,1980,5,2,1
CN5O192BA112,28.059,87.1,1.8,2.8,5620,6040,5200,1980,5,2,1
CN5O192BA114,28.05,87.093,2.85,5.1,5800,6250,5355,1980,5,0,1
CN5O192BA116,28.048,87.078,1.93,3.6,6038,6378,5598,1980,5,0,1
CN5O192BA117,28.047,87.065,2.75,4.1,6023,6415,5632,1980,5,0,1
CN5O192BA119,28.053,87.054,0.94,1.6,6066,6290,5842,1980,6,2,1
CN5O192BA120,28.05,87,21.01,10.3,6396,7216,5576,1980,5,0,1
CN5O192BA123,28.067,87.008,6.1,5,6362,6986,5739,1980,5,0,1
CN5O192BA124,28.085,87.002,1.19,2.1,6176,6483,5869,1980,6,0,1
CN5O192BA125,28.097,86.988,13.97,7.1,6524,7213,5835,1980,5,0,1
CN5O192BA126,28.103,87.016,4.07,3.6,6523,7056,5990,1980,6,0,1
CN5O192BA127,28.094,87.03,0.8,1.3,6172,6340,6005,1980,6,0,1
CN5O192BA128,28.09,87.042,0.93,2,6090,6340,5840,1980,6,0,1
CN5O192BA129,28.093,87.063,1.25,1.9,5774,5990,5568,1980,6,0,1
CN5O192BA130,28.095,87.05,0.98,2.3,5998,6281,5715,1980,6,2,1
CN5O192BA131,28.103,87.052,1.03,1.8,5920,6200,5640,1980,6,2,1
CN5O192BA132,28.118,87.021,11.29,8.4,6256,7056,5455,1980,5,0,1
CN5O192BA134,28.134,87.037,1.14,2.4,6086,6373,5798,1980,6,0,1
CN5O192BA135,28.131,87.046,1.01,1.9,5941,6114,5768,1980,6,0,1
CN5O192BA136,28.129,87.056,0.91,1.9,6040,6335,5745,1980,6,0,1
CN5O192BA137,28.135,87.054,1.65,2.5,5960,6335,5581,1980,6,0,1
CN5O192BA138,28.148,87.068,3.35,2.6,6169,6753,5585,1980,6,0,1
CN5O192BA142,28.101,87.127,0.72,1.3,5340,5600,5080,1980,6,0,1
CN5O192BA148,28.15,87.089,0.87,2.1,6117,6474,5760,1980,6,2,1
CN5O192BA149,28.147,87.094,2.15,2.9,6000,6474,5525,1980,6,0,1
CN5O192BA150,28.131,87.18,0.4,0.5,5580,5760,5400,1980,6,0,1
CN5O192BA153,28.158,87.093,0.81,1.1,5660,5970,5360,1980,6,2,1
CN5O192BB011,28.227,87.087,1.47,1.3,5444,5922,4965,1980,6,2,1
CN5O192BB012,28.217,87.063,2.54,3.4,5550,6030,5070,1980,5,0,1
CN5O192BB015,28.201,87.122,0.79,1.1,5518,6030,5005,1980,6,2,1
CN5O192BB019,28.161,87.076,3.36,3.8,6017,6753,5279,1980,5,0,1
CN5O192BB020,28.168,87.062,1.19,1.8,5742,6450,5535,1980,6,0,1
CN5O192BB022,28.175,87.057,0.62,1.2,5771,6052,5490,1980,6,0,1
CN5O192BB023,28.172,87.048,1.42,2.9,5900,6254,5540,1980,5,0,1
CN5O192BB024,28.182,87.036,1.54,2.5,5780,6295,5505,1980,5,0,1
CN5O192BB031,28.193,87.018,1.29,2.5,5856,6233,5485,1980,5,0,1
CN5O192BB032,28.192,87.011,0.45,1.1,5871,6062,5680,1980,5,2,1
CN5O192BB034,28.182,87.017,0.57,1.1,6000,6267,5712,1980,6,0,1
CN5O192BB037,28.171,87.029,0.65,1.5,6068,6302,5835,1980,5,2,1
CN5O192BB040,28.159,87.052,0.68,1.5,6321,6753,5869,1980,6,2,1
CN5O192BB041,28.155,87.05,0.36,1.2,6232,6655,5810,1980,6,2,1
CN5O192BB042,28.144,87.044,2.52,2.8,6014,6421,5607,1980,6,0,1
CN5O192BB044,28.137,87.002,5.15,3.8,6134,6650,5618,1980,5,0,1
CN5O192BB046,28.163,86.986,0.42,1.4,5980,6187,5770,1980,5,2,1
CN5O192BB048,28.156,86.983,0.59,1.5,6026,6260,5790,1980,5,2,1
CN5O192BB049,28.146,86.981,1.11,2,6078,6412,5745,1980,5,0,1
CN5O192BB053,28.122,86.981,1.64,3,6346,6882,5810,1980,5,2,1
CN5O192BB054,28.12,86.967,4.63,4.4,6354,6968,5740,1980,5,0,1
CN5O192BB056,28.132,86.956,0.85,2.2,6247,6625,5869,1980,5,0,1
CN5O192BB057,28.139,86.95,0.63,1.7,6303,6617,5969,1980,5,0,1
CN5O192BB058,28.149,86.941,1.91,2.1,6238,6586,5889,1980,6,0,1
CN5O192BB063,28.167,86.959,0.27,1.5,6036,6403,5670,1980,5,0,1
CN5O192BB064,28.191,86.96,0.18,0.7,5735,5900,5570,1980,6,0,1
CN5O192BB066,28.184,86.956,0.4,1.4,5824,6084,5559,1980,5,0,1
CN5O192BB067,28.175,86.953,0.68,2.7,5966,6403,5530,1980,5,2,1
CN5O192BB068,28.164,86.945,3.07,3.6,6068,6586,5550,1980,5,0,1
CN5O192BB069,28.162,86.929,0.73,1.2,6206,6512,5899,1980,6,2,1
CN5O192BB071,28.174,86.927,1.69,2.9,6169,6308,5430,1980,5,2,1
CN5O192BB073,28.177,86.913,0.53,1.7,5875,6241,5510,1980,5,2,1
CN5O192BB074,28.182,86.903,0.37,1.3,6050,6350,5745,1980,5,0,1
CN5O192BB077,28.189,86.903,0.48,1,5823,6086,5548,1980,5,0,1
CN5O192BB078,28.182,86.93,0.38,1.3,5982,6355,5610,1980,5,0,1
CN5O192BB079,28.192,86.92,0.31,1.1,5852,6074,5630,1980,5,0,1
CN5O192BB084,28.233,86.858,0.45,1.6,5730,6054,5405,1980,6,2,1
CN5O192BB085,28.229,86.853,0.3,1,5817,6054,5580,1980,6,2,1
CN5O192BB089,28.191,86.879,0.82,1.3,5834,6049,5719,1980,6,0,1
CN5O192BB090,28.183,86.879,1.46,2,5956,6262,5650,1980,6,0,1
CN5O192BB091,28.174,86.872,0.97,1.6,5903,6066,5738,1980,6,0,1
CN5O192BB095,28.178,86.88,0.4,1.2,6096,6355,5837,1980,5,2,1
CN5O192BB096,28.174,86.898,0.55,1.6,6205,6555,5856,1980,5,2,1
CN5O192BB097,28.171,86.906,0.32,1,6095,6241,5949,1980,6,2,1
CN5O192BB098,28.129,86.914,2.46,2.6,6192,6591,5793,1980,5,0,1
CN5O192BB099,28.154,86.92,0.31,0.9,6318,6591,6045,1980,6,1,1
CN5O192BB101,28.127,86.932,10.55,3.9,6436,7076,5796,1980,6,0,1
CN5O192BB102,28.125,86.91,0.27,1.4,6255,6609,5901,1980,5,1,1
CN5O192BB103,28.15,86.902,0.91,2,6300,6700,5895,1980,5,2,1
CN5O192BB104,28.137,86.902,0.6,1.2,6140,6565,5928,1980,6,0,1
CN5O192BB105,28.039,86.896,0.33,1.2,6225,6460,5990,1980,6,0,1
CN5O192BB106,28.131,86.889,1.02,1.9,6237,6700,5775,1980,5,0,1
CN5O192BB110,28.122,86.893,0.34,0.9,6336,6700,5975,1980,6,1,1
CN5O192BB111,28.119,86.897,0.34,0.9,6270,6610,5930,1980,5,0,1
CN5O192BB112,28.114,86.908,0.67,1.4,6305,6611,5998,1980,5,0,1
CN5O192BB113,28.108,86.915,0.89,1.3,6499,7010,5987,1980,5,0,1
CN5O192BB116,28.105,86.926,1.27,2.3,6545,7040,6050,1980,5,2,1
CN5O192BB117,28.1,86.933,0.31,1,6405,6790,6221,1980,6,0,1
CN5O192BB118,28.053,86.942,46.27,12.8,6780,8000,5560,1980,5,2,1
CN5O192BB120,28.067,86.909,1.1,2.2,6408,6916,5900,1980,6,0,1
CN5O192BB122,28.076,86.9,0.71,1.9,6350,6800,5900,1980,6,0,1
CN5O192BB128,28.069,86.894,0.51,1.4,6413,6916,5910,1980,6,0,1
CN5O192BB129,28.056,86.9,0.57,1,6456,6852,6060,1980,6,0,1
CN5O192BB130,28.046,86.903,0.57,1.2,6300,6700,5890,1980,6,0,1
CN5O192BB131,28.038,86.901,0.4,1.2,6481,7120,5842,1980,6,1,1
CN5O192BB133,28.05,86.866,0.58,1,6082,6485,5680,1980,6,0,1
CN5O192BB139,28.072,86.828,0.61,1.1,6410,6845,5975,1980,6,0,1
CN5O192BB142,28.049,86.833,85.4,22.4,7458,8848,5158,1980,5,0,1
CN5O192BB145,28.104,86.836,0.55,1.8,6148,6485,5810,1980,5,0,1
CN5O192BB146,28.109,86.836,0.27,0.6,6129,6280,5978,1980,6,1,1
CN5O192BB152,28.104,86.799,14.85,12.3,6653,7915,5390,1980,5,0,1
CN5O192BB153,28.121,86.791,2.86,3.9,6310,6700,5920,1980,5,0,1
CN5O192BB154,28.122,86.803,0.48,1.3,6190,6390,5990,1980,6,2,1
CN5O192BB156,28.13,86.797,0.38,1.1,6100,6390,5810,1980,5,0,1
CN5O192BB157,28.136,86.777,2.9,3,6300,6700,5890,1980,6,0,1
CN5O192BB158,28.145,86.794,1.68,2.5,6134,6430,5838,1980,6,0,1
CN5O192BB162,28.154,86.805,0.76,1.7,5988,6256,5720,1980,6,0,1
CN5O192BB163,28.157,86.795,1.25,2,6070,6430,5710,1980,6,0,1
CN5O192BB167,28.18,86.796,0.72,1.5,5995,6400,5590,1980,6,0,1
CN5O192BB170,28.189,86.789,0.97,1.7,5880,6170,5585,1980,6,0,1
CN5O192BB171,28.18,86.784,2.9,2.6,5992,6435,5500,1980,6,0,1
CN5O192BB175,28.155,86.778,1.36,2.5,6149,6527,5770,1980,6,0,1
CN5O192BB177,28.144,86.754,1.41,2.4,6165,6590,5740,1980,6,0,1
CN5O192BB179,28.133,86.757,1,2,6285,6590,5980,1980,6,0,1
CN5O192BB183,28.15,86.729,54.2,16,6529,7952,5205,1980,5,2,1
CN5O192BB186,28.195,86.738,1.87,3.5,6266,6682,5850,1980,5,0,1
CN5O192BB190,28.21,86.727,2.5,2.9,6246,6682,5810,1980,6,0,1
CN5O192BB191,28.219,86.733,4.24,3.1,6205,6530,5880,1980,6,0,1
CN5O192BB194,28.22,86.753,0.75,1.6,6000,6200,5795,1980,6,2,1
CN5O192BB195,28.227,86.745,1.15,1.4,6094,6388,5800,1980,6,0,1
CN5O192BB196,28.243,86.735,5.15,3.1,6185,6530,5840,1980,6,2,1
CN5O192BB199,28.253,86.753,0.92,1.9,5970,6300,5640,1980,6,0,1
CN5O192BB200,28.258,86.742,2.65,2.8,6591,6352,5830,1980,6,0,1
CN5O192CA002,28.265,86.73,1.2,2.4,5960,6240,5680,1980,5,0,1
CN5O192CA003,28.267,86.722,0.89,1.7,6021,6302,5740,1980,5,0,1
CN5O192CA004,28.267,86.714,0.44,1.3,6015,6250,5780,1980,6,0,1
CN5O192CA005,28.258,86.718,0.41,1,6045,6060,6030,1980,6,0,1
CN5O192CA006,28.25,86.712,8.7,4.2,6105,6530,5680,1980,5,0,1
CN5O192CA009,28.259,86.676,2.77,2.8,5941,6242,5640,1980,5,0,1
CN5O192CA010,28.273,86.667,1.22,1.4,6000,6200,5800,1980,6,0,1
CN5O192CB001,28.261,86.663,0.62,1.1,5971,6242,5700,1980,6,0,1
CN5O192CB003,28.247,86.671,1.84,2.3,6077,6404,5750,1980,5,0,1
CN5O192CB005,28.233,86.709,0.63,1.5,6225,6450,6000,1980,6,0,1
CN5O192CB008,28.218,86.701,4.96,5,6186,6622,5750,1980,5,0,1
CN5O192CB012,28.223,86.661,0.87,1.6,5995,6150,5840,1980,6,0,1
CN5O192CB014,28.209,86.683,4.04,3.1,6286,6622,5950,1980,6,0,1
CN5O192CB015,28.195,86.675,3.34,3.4,6284,6668,5900,1980,5,0,1
CN5O192CB017,28.183,86.667,3.5,3.4,6269,6688,5850,1980,5,0,1
CN5O192CB018,28.175,86.656,6.82,6.3,6314,7027,5600,1980,5,0,1
CN5O192CB020,28.182,86.622,1.5,1.9,5930,6200,5660,1980,6,2,1
US2O00503036,68.933,-144.417,0.54,1.4, ,1980,1550, ,6,0, 
CN5O192CB022,28.176,86.64,0.59,1,6258,6456,6060,1980,6,0,1
CN5O192CB023,28.17,86.645,1.81,3.2,6320,6840,5800,1980,5,0,1
CN5O192CB024,28.155,86.647,0.4,1,6580,6680,6480,1980,6,0,1
CN5O192CB025,28.16,86.654,0.45,1.4,6500,6840,6160,1980,6,0,1
CN5O192CB026,28.141,86.636,0.42,0.8,6208,6596,5820,1980,6,0,1
CN5O192CB027,28.149,86.63,0.49,0.8,5729,6497,5840,1980,6,0,1
CN5O192CB028,28.141,86.617,2.89,4.5,6230,6880,5580,1980,5,0,1
CN5O192CB034,28.127,86.63,0.5,1.2,6380,6760,6000,1980,6,0,1
CN5O192CB036,28.101,86.631,1.09,1.6,6570,7060,6080,1980,6,0,1
CN5O192CB043,28.116,86.633,65.5,20.5,6650,8201,5100,1980,5,0,1
CN5O192CB044,28.189,86.561,0.35,1.1,5682,5884,5480,1980,6,0,1
CN5O192CB045,28.25,86.52,0.97,1.6,5845,6040,5650,1980,6,0,1
CN5O192CB046,28.263,86.527,0.88,1.2,5935,6020,5850,1980,6,0,1
CN5O192CB047,28.263,86.433,24.29,15.6,6145,7260,5030,1980,5,0,1
CN5O192CB048,28.284,86.456,2.17,2.1,5983,6466,5500,1980,6,0,1
CN5O192CC001,28.317,86.444,9.28,10.9,6082,7005,5160,1981,5,0,1
CN5O192CC002,28.328,86.446,0.67,1.5,6174,6547,5800,1981,6,0,1
CN5O192CC003,28.33,86.458,0.49,1.6,6124,6547,5700,1981,6,0,1
CN5O192CC004,28.333,86.467,0.87,1.4,5970,6450,5500,1981,6,0,1
CN5O192CC005,28.335,86.483,0.48,1.1,5850,6219,5480,1981,6,0,1
CN5O192CC006,28.333,86.483,0.61,1.2,5550,6100,5000,1981,6,0,1
CN5O192CC007,28.341,86.459,2.82,4.1,5754,6547,4960,1981,5,0,1
CN5O192CC008,28.35,86.47,0.51,0.7,6020,6400,5640,1981,6,0,1
CN5O192CC009,28.357,86.477,0.9,1.7,5960,6400,5520,1981,6,0,1
CN5O192CC010,28.36,86.47,0.44,1.4,6190,6500,5880,1981,6,0,1
CN5O192CC011,28.366,86.474,0.22,0.5,6280,6500,6060,1981,6,0,1
CN5O192CC012,28.373,86.485,0.24,0.5,6260,6480,6040,1981,6,0,1
CN5O192CD001,28.376,86.491,0.24,0.5,5915,6000,5830,1981,6,0,1
CN5O192CD002,28.378,86.488,0.84,2.1,5920,6240,5600,1981,5,0,1
CN5O192CD003,28.386,86.49,0.29,0.8,5400,5840,5000,1981,6,0,1
CN5O192CD004,28.394,86.488,0.4,1.4,5315,5670,4960,1981,6,0,1
CN5O192CD005,28.39,86.481,0.84,1.6,5460,5900,5020,1981,6,0,1
CN5O192CD006,28.398,86.473,0.15,0.7,5757,5994,5520,1981,6,0,1
CN5O192CD007,28.38,86.426,2.02,3.2,5870,6500,5240,1981,5,0,1
CN5O192CD008,28.375,86.463,2.41,3.6,5900,6500,5300,1981,5,0,1
CN5O192CD009,28.376,86.457,3.68,4.7,5939,6477,5400,1981,5,0,1
CN5O192CD010,28.359,86.442,4.6,5.4,5939,6477,5400,1981,5,0,1
CN5O192CD011,28.369,86.431,0.44,1,6465,6850,6080,1981,6,0,1
CN5O192CD012,28.377,86.428,0.26,0.4,6498,6760,6235,1981,6,0,1
CN5O192CD013,28.377,86.427,0.37,0.6,6098,6235,5960,1981,6,2,1
CN5O192CD014,28.356,86.423,9.85,8,6143,7005,5280,1981,5,0,1
CN5O192CD015,28.415,86.359,1.4,1.8,6133,6345,5920,1981,6,0,1
CN5O192CD016,28.346,86.405,0.53,1.5,6280,6640,5920,1981,5,0,1
CN5O192CD017,28.335,86.39,10.25,8.5,6232,7123,5340,1981,5,0,1
CN5O192CD019,28.36,86.374,0.41,1.2,6040,6680,5400,1981,6,0,1
CN5O192CD020,28.354,86.373,0.29,0.8,6280,6600,5960,1981,6,2,1
CN5O192CD021,28.35,86.358,24.39,12.5,6354,7347,5360,1981,5,0,1
CN5O192CD022,28.355,86.341,1.19,1.4,5875,6400,5350,1981,6,0,1
CN5O192CD023,28.359,86.337,0.48,1,5920,6400,5440,1981,6,0,1
CN5O192CD025,28.357,86.327,2.34,3.5,6295,6750,5840,1981,5,0,1
CN5O192CD026,28.363,86.315,0.54,1.3,6570,6700,6440,1981,6,0,1
CN5O192CD027,28.325,86.311,15.23,9,6374,7370,5320,1981,5,0,1
CN5O192CE001,28.472,85.818,2.27,3.1,5850,6060,5675,1981,6,0,1
CN5O192CE003,28.441,85.8,0.75,1.6,6014,6207,5820,1981,6,0,1
CN5O192CE004,28.404,85.787,3.68,4.8,6256,6822,5690,1981,5,0,1
CN5O192CE009,28.384,85.75,26.2,11,6790,8027,5550,1981,5,0,1
CN5O192CE010,28.423,85.755,1.77,2.5,6235,6520,5950,1981,6,0,1
CN5O192DA001,28.428,85.745,3.38,2.8,6180,6520,5840,1978,6,2,1
CN5O192DA002,28.427,85.73,1.4,1.8,6118,6506,5730,1978,6,2,1
CN5O192DA003,28.421,85.717,1.9,3,6110,6600,5620,1978,5,2,1
CN5O192EA001,28.593,86.083,0.95,0.7,6000,6480,5500,1974,6,2,1
CN5O192DA004,28.425,85.693,43.98,14.3,6250,7200,5300,1978,5,2,1
CN5O192DA006,28.464,85.678,1.35,2,6019,6400,5638,1978,6,1,1
CN5O192DA008,28.487,85.684,1.17,1.8,5953,6126,5780,1978,6,2,1
CN5O192DA009,28.458,85.662,3.7,2.7,6004,6600,5408,1978,6,2,1
CN5O192DA011,28.467,85.613,14.3,4.5,6019,6760,5278,1978,6,3,1
CN5O192DA013,28.5,85.608,2.35,3.5,6035,6670,5400,1978,5,2,1
CN5O192DA014,28.512,85.6,0.85,2.7,6025,6600,5450,1978,5,2,1
CN5O192DA015,28.523,85.584,9.45,4,5990,6663,5360,1978,6,3,1
CN5O192DA018,28.55,85.578,7.12,6.8,6290,7260,5320,1978,5,2,1
CN5O192DA019,28.567,85.559,5.87,5.5,6365,7299,5431,1978,5,1,1
CN5O192DA022,28.581,85.517,16.54,7.3,6083,7044,5122,1978,5,2,1
CN5O192DA023,28.61,85.499,4.1,3,5875,6570,5180,1978,5,2,1
CN5O192DA024,28.63,85.482,4.42,5.5,5684,6248,5120,1978,5,2,1
CN5O192DA025,28.632,85.457,3.73,3.5,5790,6460,5120,1978,5,2,1
CN5O192DA026,28.649,85.446,3.4,2.5,5990,6700,5280,1978,5,2,1
CN5O192DA029,28.668,85.442,2.67,3.5,6080,6760,5400,1978,5,2,1
CN5O192DA030,28.685,85.448,0.7,1.3,6054,6310,5798,1978,6,2,1
CN5O192DA033,28.693,85.453,2.47,3.5,5885,6350,5420,1978,5,2,1
CN5O192DA034,28.709,85.43,2.33,2.5,5926,6410,5442,1978,6,2,1
CN5O192DA038,28.741,85.424,0.33,1.7,5880,6180,5580,1978,5,2,1
CN5O192DA039,28.73,85.417,1.25,1.7,5764,6150,5378,1978,5,2,1
CN5O192DA040,28.732,85.408,0.45,1.1,5789,6068,5510,1978,5,2,1
CN5O192DA042,28.995,85.351,0.55,1.4,5700,6004,5460,1978,6,2,1
CN5O192EA002,28.917,86.111,0.75,1.4,5546,5762,5320,1974,6,2,1
CN5O192EA003,28.922,86.114,0.6,1.4,6015,6700,5330,1974,6,2,1
CN5O192EA007,28.953,86.137,0.5,1,5665,5830,5520,1974,6,2,1
CN5O192EA009,28.948,86.118,0.35,0.8,5693,5856,5530,1974,6,2,1
CN5O192EA011,28.934,86.088,2.75,1.3,6010,6498,5523,1974,6,2,1
CN5O192EA012,28.947,86.096,0.9,1,6012,6323,5700,1974,6,2,1
CN5O192EA013,28.953,86.096,0.53,1,5850,6120,5580,1974,5,2,1
CN5O192EA016,28.936,86.072,1.95,1.6,5675,5860,5490,1974,6,2,1
CN5O192EA026,29.14,86.377,0.5,1.1,6019,6148,5870,1974,5,0,1
US2O00503038,68.983,-144.367,0.08,0.6, ,2270,2040, ,6,0, 
CN5O192FA001,28.623,88.703,0.4,0.9,6780,6021,5540,1982,6,0,1
CN5O192FA003,28.622,88.688,0.3,0.6,5788,6015,5560,1982,6,0,1
CN5O192FB001,28.071,88.532,2.01,3.4,6267,6829,5705,1983,5,0,1
CN5O192FB002,28.063,88.515,2.22,3.3,6197,6829,5565,1983,5,0,1
