ANLYS_ID,GLAC_ID,AREA,DB_AREA,WIDTH,LENGTH,PRIMECLASS,MIN_ELEV,MEAN_ELEV,MAX_ELEV,SRC_DATE,REC_STATUS,GLAC_NAME,WGMS_ID,LOCAL_ID,GLAC_STAT,GEOG_AREA,PARENT_ID,DATE,YEAR,MONTH,longitude,latitude
85884,G008570E46784N,0.061517999999999996,0.061511,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Kr”nten,None,A51G/03,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.57,46.784
166476,G010189E46860N,0.60516,0.604338,0.0,1302.0,0,2717,2927,3037,2009-09-15T00:00:00,okay,CHALAUS VADRET DA,None,E52/05,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,10.189,46.86
334166,G010189E46860N,0.655,0.654927,0.0,0.0,0,2772,2942,3047,2003-08-06T00:00:00,okay,CHALAUS VADRET DA,None,E52/05,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,10.189,46.86
338819,G010189E46860N,1490520.0,1.4904899999999999,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,CHALAUS VADRET DA,None,E52/05,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,10.189,46.86
340859,G010189E46860N,0.604332,0.590871,0.0,0.0,0,2717,0,3037,2008-09-30T00:00:00,okay,CHALAUS VADRET DA,None,E52/05,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,10.189,46.86
343685,G010189E46860N,0.000118,1.00071,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,CHALAUS VADRET DA,None,E52/05,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,10.189,46.86
166750,G008782E46746N,0.12203,0.1228,0.0,510.0,0,2710,2841,2999,2009-09-15T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.782,46.746
333023,G008782E46746N,0.161,0.160773,0.0,0.0,0,2736,2858,3046,2003-08-06T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.782,46.746
337993,G008782E46746N,403245.0,0.403237,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.782,46.746
340354,G008782E46746N,0.122796,0.122796,0.0,0.0,0,2710,0,2999,2008-09-30T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.782,46.746
343204,G008782E46746N,2.6000000000000002e-05,0.223442,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.782,46.746
85934,G008782E46746N,0.169533,0.169579,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Ober„lpler,None,A51D/16,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.782,46.746
165987,G007935E46421N,0.023030000000000002,0.022951,0.0,190.0,0,2853,2930,3029,2009-09-15T00:00:00,okay,None,None,B36/04,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.935,46.42100000000001
331101,G007935E46421N,0.019,0.018912,0.0,0.0,0,2877,2926,2996,2003-08-06T00:00:00,okay,None,None,B36/04,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,7.935,46.42100000000001
336580,G007935E46421N,114571.0,0.11455,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,B36/04,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.935,46.42100000000001
339566,G007935E46421N,0.022952,0.022954,0.0,0.0,0,2853,0,3029,2008-09-30T00:00:00,okay,None,None,B36/04,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.935,46.42100000000001
342399,G007935E46421N,6e-06,0.053736,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,B36/04,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.935,46.42100000000001
166052,G009697E46540N,0.28484,0.28434899999999996,0.0,901.0,0,2908,3124,3224,2009-09-15T00:00:00,okay,ERR VADRET D',None,517,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,9.697000000000001,46.54
333584,G009697E46540N,0.313,0.313683,0.0,0.0,0,2931,3146,3281,2003-08-06T00:00:00,okay,ERR VADRET D',None,517,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,9.697000000000001,46.54
340710,G009697E46540N,0.28436500000000003,0.284356,0.0,0.0,0,2908,0,3224,2008-09-30T00:00:00,okay,ERR VADRET D',None,517,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,9.697000000000001,46.54
341496,G009697E46540N,4e-05,0.345556,0.0,0.0,0,0,0,0,1999-09-12T00:00:00,okay,ERR VADRET D',None,517,exists,Swiss Alps,,1999-09-12 00:00:00,1999,9,9.697000000000001,46.54
343458,G009697E46540N,6.8e-05,0.5776180000000001,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,ERR VADRET D',None,517,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,9.697000000000001,46.54
166626,G008418E46659N,0.91625,0.916948,0.0,2049.0,0,2086,2721,3254,2009-09-15T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.418,46.659
332621,G008418E46659N,1.012,1.01244,0.0,0.0,0,2107,2735,3216,2003-08-06T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.418,46.659
337638,G008418E46659N,1718580.0,1.71852,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.418,46.659
340053,G008418E46659N,0.916954,0.916918,0.0,0.0,0,2086,0,3254,2008-09-30T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.418,46.659
342947,G008418E46659N,0.000143,1.21797,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.418,46.659
85989,G008418E46659N,0.964513,0.9644370000000001,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Schattmigstock,None,A51F/13,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.418,46.659
165773,G008416E46772N,0.11975,0.119547,0.0,724.0,0,2375,2485,2597,2009-09-15T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.416,46.772
332581,G008416E46772N,0.16699999999999998,0.16661800000000002,0.0,0.0,0,2327,2496,2666,2003-08-06T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.416,46.772
337625,G008416E46772N,431796.0,0.43178599999999995,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.416,46.772
340049,G008416E46772N,0.119556,0.11955299999999999,0.0,0.0,0,2375,0,2597,2008-09-30T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.416,46.772
342941,G008416E46772N,3.1e-05,0.26254,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.416,46.772
85903,G008416E46772N,0.135,0.134996,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,CHLI GLETSCHERLI,None,A54E/05,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.416,46.772
165854,G007583E46415N,0.0047,0.004644,0.0,62.0,0,3047,3060,3081,2009-09-15T00:00:00,okay,None,None,A55C/26n,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.582999999999999,46.415
330231,G007583E46415N,0.01,0.010286,0.0,0.0,0,3057,3075,3096,2003-08-13T00:00:00,okay,None,None,A55C/26n,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.582999999999999,46.415
336352,G007583E46415N,9660.79,0.009669,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A55C/26n,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.582999999999999,46.415
342007,G007583E46415N,1e-06,0.009566,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A55C/26n,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.582999999999999,46.415
165686,G008131E46315N,0.0030800000000000003,0.0029980000000000002,0.0,61.0,0,2647,2664,2683,2009-09-15T00:00:00,okay,None,None,B46/23,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.131,46.315
331970,G008131E46315N,0.004,0.0036030000000000003,0.0,0.0,0,2626,2637,2647,2003-08-06T00:00:00,okay,None,None,B46/23,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.131,46.315
337438,G008131E46315N,23271.9,0.023263,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,B46/23,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.131,46.315
339799,G008131E46315N,0.003001,0.003002,0.0,0.0,0,2647,0,2683,2008-09-30T00:00:00,okay,None,None,B46/23,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.131,46.315
342669,G008131E46315N,3e-06,0.023291,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,B46/23,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.131,46.315
166304,G007988E46575N,0.0484,0.04857,0.0,335.0,0,2614,2765,2927,2009-09-15T00:00:00,okay,None,None,A54M/24n,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.9879999999999995,46.575
331301,G007988E46575N,0.084,0.083748,0.0,0.0,0,2589,2711,2883,2003-08-06T00:00:00,okay,None,None,A54M/24n,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,7.9879999999999995,46.575
336644,G007988E46575N,125173.0,0.125182,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A54M/24n,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.9879999999999995,46.575
339634,G007988E46575N,0.048559,0.048559,0.0,0.0,0,2614,0,2927,2008-09-30T00:00:00,okay,None,None,A54M/24n,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.9879999999999995,46.575
342472,G007988E46575N,1.4999999999999999e-05,0.125155,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A54M/24n,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.9879999999999995,46.575
166180,G006924E46142N,0.07218,0.07229,0.0,259.0,0,2215,2289,2369,2009-09-15T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,6.9239999999999995,46.141999999999996
329278,G006924E46142N,0.076,0.076529,0.0,0.0,0,1921,2138,2366,2003-08-13T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.9239999999999995,46.141999999999996
336020,G006924E46142N,167528.0,0.167487,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,6.9239999999999995,46.141999999999996
338897,G006924E46142N,0.072309,0.07229,0.0,0.0,0,2215,0,2369,2008-09-30T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,6.9239999999999995,46.141999999999996
341692,G006924E46142N,1.4999999999999999e-05,0.130854,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,6.9239999999999995,46.141999999999996
86427,G006924E46142N,0.10383599999999996,0.10382000000000001,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Plan Chateau,None,B93/04,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,6.9239999999999995,46.141999999999996
165975,G008476E46519N,0.0189,0.019063,0.0,205.0,0,2703,2725,2753,2009-09-15T00:00:00,okay,None,None,C35/05,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.476,46.519
332765,G008476E46519N,0.040999999999999995,0.040526,0.0,0.0,0,2714,2759,2812,2003-08-06T00:00:00,okay,None,None,C35/05,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.476,46.519
337736,G008476E46519N,501689.0,0.5016619999999999,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,C35/05,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.476,46.519
340130,G008476E46519N,0.019063,0.01906,0.0,0.0,0,2703,0,2753,2008-09-30T00:00:00,okay,None,None,C35/05,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.476,46.519
86126,G008476E46519N,0.006875,0.006869,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,None,None,C35/05,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.476,46.519
166130,G007942E46539N,0.01085,0.010865999999999999,0.0,92.0,0,3263,3287,3319,2009-09-15T00:00:00,okay,None,None,A54M/08,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.942,46.538999999999994
331140,G007942E46539N,0.018000000000000002,0.018012,0.0,0.0,0,3182,3257,3329,2003-08-06T00:00:00,okay,None,None,A54M/08,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,7.942,46.538999999999994
336595,G007942E46539N,24169.6,0.024168000000000002,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A54M/08,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.942,46.538999999999994
339579,G007942E46539N,0.010860999999999999,0.010865000000000001,0.0,0.0,0,3263,0,3319,2008-09-30T00:00:00,okay,None,None,A54M/08,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.942,46.538999999999994
342407,G007942E46539N,3e-06,0.024152,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A54M/08,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.942,46.538999999999994
166253,G008987E46784N,0.03513,0.035233,0.0,341.0,0,2680,2775,2862,2009-09-15T00:00:00,okay,None,None,A14M/10,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.987,46.784
333297,G008987E46784N,0.033,0.033327999999999997,0.0,0.0,0,2742,2805,2891,2003-08-06T00:00:00,okay,None,None,A14M/10,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.987,46.784
338145,G008987E46784N,95520.7,0.09551699999999999,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A14M/10,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.987,46.784
340526,G008987E46784N,0.035230000000000004,0.035229,0.0,0.0,0,2680,0,2862,2008-09-30T00:00:00,okay,None,None,A14M/10,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.987,46.784
343300,G008987E46784N,1e-05,0.081446,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A14M/10,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.987,46.784
166922,G008078E46561N,0.0114,0.011281,0.0,230.0,0,3261,3344,3472,2009-09-15T00:00:00,okay,None,None,A54L/33n,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.078,46.56100000000001
336696,G008078E46561N,12073.0,0.012073,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A54L/33n,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.078,46.56100000000001
339739,G008078E46561N,0.011281999999999999,0.011281,0.0,0.0,0,3261,0,3472,2008-09-30T00:00:00,okay,None,None,A54L/33n,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.078,46.56100000000001
342603,G008078E46561N,1e-06,0.012076,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A54L/33n,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.078,46.56100000000001
166062,G007823E46464N,1.8675,1.8677700000000002,0.0,1263.0,0,2829,3045,3199,2009-09-15T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.8229999999999995,46.464
330680,G007823E46464N,4.845,4.84788,0.0,0.0,0,2681,3037,3396,2003-08-13T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.8229999999999995,46.464
336483,G007823E46464N,3476040.0,3.4757599999999997,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.8229999999999995,46.464
339400,G007823E46464N,1.86791,1.86772,0.0,0.0,0,2829,0,3199,2008-09-30T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.8229999999999995,46.464
342240,G007823E46464N,0.000269,2.29936,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.8229999999999995,46.464
86223,G007823E46464N,2.03266,2.0323900000000004,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,šSSER TALGLETSCHER,None,B30/18n,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,7.8229999999999995,46.464
167061,G008034E46120N,0.02175,0.021818999999999998,0.0,278.0,0,3208,3291,3364,2009-09-15T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.033999999999999,46.12
331494,G008034E46120N,0.037000000000000005,0.036929000000000003,0.0,0.0,0,3185,3272,3369,2003-08-06T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.033999999999999,46.12
337371,G008034E46120N,230790.0,0.23074299999999998,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.033999999999999,46.12
339711,G008034E46120N,0.021832,0.021828,0.0,0.0,0,3208,0,3364,2008-09-30T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.033999999999999,46.12
342555,G008034E46120N,2.1e-05,0.178912,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.033999999999999,46.12
86456,G008034E46120N,0.040625,0.040605,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,T„llihorn-SW,None,C00/11,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.033999999999999,46.12
165990,G007329E46078N,0.25625,0.256308,0.0,807.0,0,2817,2928,3052,2009-09-15T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.329,46.078
329900,G007329E46078N,0.27399999999999997,0.273701,0.0,0.0,0,2830,2931,3024,2003-08-13T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.329,46.078
336200,G007329E46078N,611292.0,0.611161,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.329,46.078
339026,G007329E46078N,0.256362,0.256304,0.0,0.0,0,2817,0,3052,2008-09-30T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.329,46.078
341847,G007329E46078N,5.9999999999999995e-05,0.514783,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.329,46.078
86504,G007329E46078N,0.31769899999999995,0.31758600000000003,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,PETIT M. FORT GLACIER DU,None,B75/07,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,7.329,46.078
166344,G009422E46477N,0.01463,0.014731000000000001,0.0,156.0,0,2936,2985,3031,2009-09-15T00:00:00,okay,None,None,A13H/01,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,9.422,46.477
333481,G009422E46477N,0.003,0.002704,0.0,0.0,0,2930,2953,2972,2003-08-06T00:00:00,okay,None,None,A13H/01,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,9.422,46.477
338400,G009422E46477N,454168.0,0.454129,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,A13H/01,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,9.422,46.477
340677,G009422E46477N,0.014734,0.014735,0.0,0.0,0,2936,0,3031,2008-09-30T00:00:00,okay,None,None,A13H/01,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,9.422,46.477
343406,G009422E46477N,1.4000000000000001e-05,0.121611,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,A13H/01,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,9.422,46.477
166318,G009020E47008N,0.13437000000000002,0.135176,0.0,471.0,0,2352,2475,2605,2009-09-15T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,9.02,47.008
333329,G009020E47008N,0.145,0.145023,0.0,0.0,0,2292,2456,2632,2003-08-06T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,9.02,47.008
338176,G009020E47008N,161812.0,0.16181900000000002,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,9.02,47.008
340545,G009020E47008N,0.135181,0.11738,0.0,0.0,0,2352,0,2605,2008-09-30T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,9.02,47.008
343311,G009020E47008N,1.9e-05,0.16179100000000002,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,9.02,47.008
85831,G009020E47008N,0.1625,0.16247799999999998,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Chanzle,None,A50J/13,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,9.02,47.008
165708,G007964E46423N,17.4731,17.4801,0.0,9157.0,0,2169,2928,3811,2009-09-15T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.9639999999999995,46.423
342457,G007964E46423N,0.00253,21.6143,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.9639999999999995,46.423
331265,G007964E46423N,19.273,19.2858,0.0,0.0,0,2179,2946,3827,2003-08-06T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,7.9639999999999995,46.423
336635,G007964E46423N,26560700.0,26.5582,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.9639999999999995,46.423
339622,G007964E46423N,17.4816,14.880999999999998,0.0,0.0,0,2169,0,3811,2008-09-30T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.9639999999999995,46.423
86270,G007964E46423N,18.9538,18.9519,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,OBERALETSCH GLETSCHER,None,B36/01,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,7.9639999999999995,46.423
165982,G007995E46467N,0.15281,0.152766,0.0,605.0,0,3815,4023,4180,2009-09-15T00:00:00,okay,None,None,B36/46n,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,7.995,46.467
331343,G007995E46467N,0.141,0.141221,0.0,0.0,0,3866,4014,4086,2003-08-06T00:00:00,okay,None,None,B36/46n,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,7.995,46.467
336650,G007995E46467N,155012.0,0.154995,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,None,None,B36/46n,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,7.995,46.467
339643,G007995E46467N,0.15276900000000002,0.15275,0.0,0.0,0,3815,0,4180,2008-09-30T00:00:00,okay,None,None,B36/46n,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,7.995,46.467
342484,G007995E46467N,1.8e-05,0.154971,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,None,None,B36/46n,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,7.995,46.467
165979,G008438E46751N,0.22953,0.228402,0.0,882.0,0,2599,2773,2941,2009-09-15T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.437999999999999,46.751000000000005
332666,G008438E46751N,0.002,0.25908200000000003,0.0,0.0,0,0,0,0,2003-08-06T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.437999999999999,46.751000000000005
337653,G008438E46751N,1004910.0,1.00488,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.437999999999999,46.751000000000005
340080,G008438E46751N,0.228417,0.22840300000000002,0.0,0.0,0,2599,0,2941,2008-09-30T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.437999999999999,46.751000000000005
342975,G008438E46751N,3.3e-05,0.281475,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,1973-09-01 00:00:00,1973,9,8.437999999999999,46.751000000000005
85930,G008438E46751N,0.243243,0.243231,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,OBERTALGLETSCHER-E,None,A54E/10,exists,Swiss Alps,,1998-08-31 00:00:00,1998,8,8.437999999999999,46.751000000000005
166883,G008531E46844N,2.10312,2.10462,0.0,2334.0,0,2286,2533,2830,2009-09-15T00:00:00,okay,BLšEMLISALPFIRN,None,A51G/11,exists,Swiss Alps,,2009-09-15 00:00:00,2009,9,8.531,46.843999999999994
332863,G008531E46844N,2.208,2.21006,0.0,0.0,0,2316,2543,2787,2003-08-06T00:00:00,okay,BLšEMLISALPFIRN,None,A51G/11,exists,Swiss Alps,,2003-08-06 00:00:00,2003,8,8.531,46.843999999999994
337837,G008531E46844N,3113000.0,3.11293,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,BLšEMLISALPFIRN,None,A51G/11,exists,Swiss Alps,,1850-09-01 00:00:00,1850,9,8.531,46.843999999999994
340202,G008531E46844N,2.1046400000000003,2.1046099999999996,0.0,0.0,0,2286,0,2830,2008-09-30T00:00:00,okay,BLšEMLISALPFIRN,None,A51G/11,exists,Swiss Alps,,2008-09-30 00:00:00,2008,9,8.531,46.843999999999994
